benchmark,size,backend,sub_backend,device,run_mode,n_nodes,n_processes,runtime_ms,n_qubits,depth,width,n_clbits,n_ops,n_gates,n_parameters,n_connected_components,n_measure_ops,single_qubit_gates,two_qubit_gates,three_qubit_gates,four_qubit_gates,num_separable_circuits,num_tensor_factors,num_serial_layers,qc_width_total,num_registers,num_cregs,num_ancillas,idle_wires,global_phase,dag_size_ops,dag_edge_count,longest_path_len,num_control_flow_ops,num_barriers,num_distinct_twoq_pairs,touch_min,touch_max,touch_avg,clifford_count,nonclifford_count,measure_fraction,total_gate_params,avg_gate_params,std_gate_params,min_gate_params,max_gate_params,num_controlled_gates,num_unitary_factors,dag_duration,qc_duration,gate_barrier,gate_ccx,gate_cp,gate_cu,gate_cx,gate_cz,gate_h,gate_measure,gate_p,gate_rx,gate_ry,gate_rz,gate_s,gate_swap,gate_u2,job_id,status,created_at,started_at,ended_at,measure_ops,critical_path_length,connected_components,num_cliffords,num_non_cliffords,num_parameters,gate_counts_json,circuit_metrics_json
hhl,11,ionq,simulator,CPU,sync,1,4,200507.9851759947,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200529.88721302245,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200516.70089998515,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200507.9851759947,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200529.88721302245,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200516.70089998515,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,ionq,simulator,CPU,sync,1,8,200507.9851759947,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200530.5346659734,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200505.22271799855,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200518.88706797035,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200530.5346659734,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200505.22271799855,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,4,200518.88706797035,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200530.4259770055,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200505.98585999978,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200522.20383600798,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200530.4259770055,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200505.98585999978,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,1,8,200522.20383600798,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200526.35663503315,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200523.85454403702,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200689.56741609145,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200526.35663503315,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200523.85454403702,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,11,tnqvm,exatn-mps,CPU,sync,2,4,200689.56741609145,11.0,4317.0,11.0,11.0,4378.0,4378.0,0.0,1.0,11.0,72.0,2850.0,1456.0,0.0,1.0,1.0,4379.0,22.0,3.0,1.0,0.0,0.0,0.0,4379.0,10184.0,4320.0,,1.0,19.0,0.0,2581.0,922.818181818182,49.0,4330.0,1.0,9601.0,2.1930105070808588,1.8808686820126337,0.0,4.0,4306.0,1.0,,,1.0,1456.0,574.0,2244.0,32.0,0.0,17.0,11.0,5.0,0.0,32.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201570.73047899758,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201575.72558699758,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201537.3868739989,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201570.73047899758,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201575.72558699758,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,8,201537.3868739989,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201519.17749497807,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201531.16919199238,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201515.0851099752,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201519.17749497807,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201531.16919199238,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,1,4,201515.0851099752,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201519.47476901114,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201530.90383601375,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201516.88130304683,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201519.47476901114,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201530.90383601375,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,tnqvm,exatn-mps,CPU,sync,2,4,201516.88130304683,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
hhl,13,qiskitaer,statevector,CPU,sync,1,8,22320.437993999803,13.0,19103.0,13.0,13.0,19182.0,19182.0,0.0,1.0,13.0,111.0,12734.0,6337.0,0.0,1.0,1.0,19183.0,26.0,3.0,1.0,0.0,0.0,0.0,19183.0,44642.0,19106.0,,1.0,26.0,0.0,10205.0,3431.0,84.0,19099.0,1.0,41505.0,2.163747263059118,1.8648792100511715,0.0,4.0,19071.0,1.0,,,1.0,6337.0,3087.0,9583.0,64.0,0.0,20.0,13.0,6.0,0.0,64.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,
